id,article_category,article_title,device_id,fail_reason,is_completed,push_type,retry_count,sent_at,status
1592,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,InvalidRegistration,1,FCM,3,2026-05-25 22:10:14,fail
1593,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,BadDeviceToken,1,APNs,0,2026-05-25 22:02:22,fail
1594,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,,1,APNs,0,2026-05-25 22:02:22,success
1595,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,,1,FCM,0,2026-05-25 22:02:22,success
1596,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,,1,APNs,0,2026-05-25 22:02:22,success
1597,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,,1,FCM,1,2026-05-25 22:02:23,success
1598,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,,1,APNs,0,2026-05-25 22:02:22,success
1599,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,,1,FCM,3,2026-05-25 22:10:14,success
1600,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,,1,APNs,0,2026-05-25 22:02:22,success
1601,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,,1,FCM,0,2026-05-25 22:02:22,success
1602,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,,1,APNs,0,2026-05-25 22:02:22,success
1603,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",A8rhm6g0MaY:APA91bKUN13Lty-Q3iQWJLiwYI2qp3F6k_UUpGr7vlnfgdWwC88POWYok-ddCir4pGn9Cjm8Y_WA-02nQ-L9EycVa130ungHPEVEls5U4dyD4NQ-mKM3LdOymg4E9yBczZegY5lTOakT,,1,FCM,1,2026-05-25 22:02:23,success
1604,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,,1,FCM,1,2026-05-25 22:02:23,success
1605,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,InvalidRegistration,1,FCM,3,2026-05-25 22:10:14,fail
1606,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,InvalidRegistration,1,FCM,2,2026-05-25 22:09:13,fail
1607,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",M9aD9JmikrI:APA91b0tqYY5Qp1vGrQEhmqlXHGO7ueIHTnqpbqcwOOe-wuKlij0wTo5RQ1-RXczl_USHH7XTNnpBW0FbTdIWqikU2Saw0WMXfhxu50tPSVN9wg3oDsHkWo5WUkZYGxYm2C-4r2oZEWB,,1,FCM,0,2026-05-25 22:02:22,success
1608,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,,1,APNs,0,2026-05-25 22:02:22,success
1609,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1610,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,,1,FCM,0,2026-05-25 22:02:22,success
1611,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",BVWS6hX2xL7:APA91bRgKpl9925AueIXVBm7X8m9u1dAInu-pUpMH7wXX4EtJ7c6AC79939AK1SDzuqhJ-YjTx5aZTmNgt1Us0jeVcxLPdt-K7MjYCI0hVzS7QCZujxwZfVGTlzniFbv2X3PpYpJEvHC,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1612,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,,1,FCM,2,2026-05-25 22:09:13,success
1613,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",fC8d4KMjVF0:APA91bi9UN9q5RMF53QuVPYJawV4L1HnlVwTziogKGxBFeuzvvKW3B2oudRyBkVJz6vIifDP-Eet9LQJeUJG8PdHbRVZd7NPCmrmDUbVV70jw6Q07y54p7Z1SvaZTbHZSVhhvqsJp_If,,1,FCM,0,2026-05-25 22:02:22,success
1614,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
1615,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,InvalidRegistration,1,FCM,1,2026-05-25 22:02:23,fail
1616,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1617,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",v3EnibJKoY9:APA91bE7-77GA-KcwV99GGmyIHRFRAuYGYPxOStCYpzwZqmSnOCsdhfmNsjhGQdGo68SkOR9qRO8YbKk2fn5ERBRSXDI3lsUyU9RiMRB98Rsr32MRgFOpTsjE2xhk-cW9k_--HOW1ypH,,1,FCM,0,2026-05-25 22:02:22,success
1618,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1619,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,,1,FCM,0,2026-05-25 22:02:22,success
1620,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,,1,APNs,0,2026-05-25 22:02:22,success
1621,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,,1,APNs,0,2026-05-25 22:02:22,success
1622,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1623,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,,1,FCM,1,2026-05-25 22:02:23,success
1624,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1625,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1626,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",GxkFogGF8Pe:APA91b5xmBGZS9-xD-bFPMVnkZhsLnkwkjDyh9L-toyWqUI2baZkVnwOqrWrKz_ia5tiflZdx9V_LyAnHZ-1SoHh69r3Iyv1FUQH2Qay1cHfalkyq6bWSGJZVHzBEvTLVfIRT3NbPl9r,,1,FCM,0,2026-05-25 22:02:22,success
1627,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,,1,APNs,0,2026-05-25 22:02:22,success
1628,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",f39bf503586461119bb48e463fc17c917479a7ebbcd1e5a046e3fe0faf985acb,,1,APNs,0,2026-05-25 22:02:22,success
1629,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,,1,APNs,0,2026-05-25 22:02:22,success
1630,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",52b799f1540a0b60edcc710450ece3d4d299f04d7fef515c434dabd5589476c7,,1,APNs,0,2026-05-25 22:02:22,success
1631,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
1632,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,BadDeviceToken,1,APNs,0,2026-05-25 22:02:22,fail
1633,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,InvalidRegistration,1,FCM,1,2026-05-25 22:02:23,fail
1634,정치,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,,1,FCM,0,2026-05-25 22:02:22,success
1635,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,,1,FCM,0,2026-05-25 22:02:22,success
1636,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,DeviceTokenNotForTopic,1,APNs,0,2026-05-25 22:02:22,fail
1637,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,,1,APNs,0,2026-05-25 22:02:22,success
1638,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,,1,FCM,1,2026-05-25 22:02:23,success
1639,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
1640,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1641,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,,1,APNs,0,2026-05-25 22:02:22,success
1642,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,,1,FCM,0,2026-05-25 22:02:22,success
1643,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
1644,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,InvalidRegistration,1,FCM,1,2026-05-25 22:02:23,fail
1645,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
1646,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",A8rhm6g0MaY:APA91bKUN13Lty-Q3iQWJLiwYI2qp3F6k_UUpGr7vlnfgdWwC88POWYok-ddCir4pGn9Cjm8Y_WA-02nQ-L9EycVa130ungHPEVEls5U4dyD4NQ-mKM3LdOymg4E9yBczZegY5lTOakT,,1,FCM,1,2026-05-25 22:02:23,success
1647,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,,1,FCM,0,2026-05-25 22:02:22,success
1648,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,,1,FCM,1,2026-05-25 22:02:23,success
1649,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,,1,FCM,0,2026-05-25 22:02:22,success
1650,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",M9aD9JmikrI:APA91b0tqYY5Qp1vGrQEhmqlXHGO7ueIHTnqpbqcwOOe-wuKlij0wTo5RQ1-RXczl_USHH7XTNnpBW0FbTdIWqikU2Saw0WMXfhxu50tPSVN9wg3oDsHkWo5WUkZYGxYm2C-4r2oZEWB,,1,FCM,0,2026-05-25 22:02:22,success
1651,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,,1,APNs,0,2026-05-25 22:02:22,success
1652,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,,1,FCM,0,2026-05-25 22:02:22,success
1653,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,,1,FCM,2,2026-05-25 22:09:13,success
1654,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",BVWS6hX2xL7:APA91bRgKpl9925AueIXVBm7X8m9u1dAInu-pUpMH7wXX4EtJ7c6AC79939AK1SDzuqhJ-YjTx5aZTmNgt1Us0jeVcxLPdt-K7MjYCI0hVzS7QCZujxwZfVGTlzniFbv2X3PpYpJEvHC,,1,FCM,0,2026-05-25 22:02:22,success
1655,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,,1,FCM,1,2026-05-25 22:02:23,success
1656,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",fC8d4KMjVF0:APA91bi9UN9q5RMF53QuVPYJawV4L1HnlVwTziogKGxBFeuzvvKW3B2oudRyBkVJz6vIifDP-Eet9LQJeUJG8PdHbRVZd7NPCmrmDUbVV70jw6Q07y54p7Z1SvaZTbHZSVhhvqsJp_If,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
1657,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
1658,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,,1,FCM,0,2026-05-25 22:02:22,success
1659,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,,1,FCM,1,2026-05-25 22:02:23,success
1660,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",v3EnibJKoY9:APA91bE7-77GA-KcwV99GGmyIHRFRAuYGYPxOStCYpzwZqmSnOCsdhfmNsjhGQdGo68SkOR9qRO8YbKk2fn5ERBRSXDI3lsUyU9RiMRB98Rsr32MRgFOpTsjE2xhk-cW9k_--HOW1ypH,,1,FCM,0,2026-05-25 22:02:22,success
1661,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,,1,FCM,0,2026-05-25 22:02:22,success
1662,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,,1,FCM,0,2026-05-25 22:02:22,success
1663,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,DeviceTokenNotForTopic,1,APNs,0,2026-05-25 22:02:22,fail
1664,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,,1,APNs,0,2026-05-25 22:02:22,success
1665,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,,1,FCM,1,2026-05-25 22:02:23,success
1666,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,,1,FCM,0,2026-05-25 22:02:22,success
1667,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,,1,FCM,0,2026-05-25 22:02:22,success
1668,정치,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,,1,FCM,0,2026-05-25 22:02:22,success
